Time,Rx_ID,Rx_Delay,Rx_Gap,Inst_Tp,Avg_Tp,LossRate
10.956,497,0.00484458,0.02,0,49919.6,0
10.989,498,0.0178446,0.033,45871.6,49854.8,0
11.003,499,0.0118446,0.014,0,49885,0
11.024,500,0.0128446,0.021,0,49880.3,0
11.038,501,0.00684458,0.014,0,49910.3,0
11.058,502,0.00684458,0.02,0,49910.5,0
11.077,503,0.00584458,0.019,0,49915.6,0
11.098,504,0.00684458,0.021,55045.9,49910.9,0
11.118,505,0.00684458,0.02,0,49911,0
11.138,506,0.00684458,0.02,0,49911.2,0
11.158,507,0.00684458,0.02,0,49911.4,0
11.178,508,0.00684458,0.02,0,49911.6,0
11.198,509,0.00684458,0.02,50000,49911.7,0
11.218,510,0.00684458,0.02,0,49911.9,0
11.238,511,0.00684458,0.02,0,49912.1,0
11.258,512,0.00684458,0.02,0,49912.3,0
11.277,513,0.00584458,0.019,0,49917.3,0
11.298,514,0.00684458,0.021,50000,49912.6,0
11.318,515,0.00684458,0.02,0,49912.8,0
11.337,516,0.00584458,0.019,0,49917.8,0
11.358,517,0.00684458,0.021,0,49913.1,0
11.378,518,0.00684458,0.02,0,49913.3,0
11.398,519,0.00684458,0.02,50000,49913.4,0
11.418,520,0.00684458,0.02,0,49913.6,0
11.442,521,0.0108446,0.024,0,49894.7,0
11.457,522,0.00584458,0.015,0,49918.7,0
11.478,523,0.00684458,0.021,0,49914.1,0
11.498,524,0.00684458,0.02,50000,49914.3,0
11.517,525,0.00584458,0.019,0,49919.2,0
11.542,526,0.0108446,0.025,0,49895.7,0
11.558,527,0.00684458,0.016,0,49914.8,0
11.588,528,0.0168446,0.03,0,49867.8,0
11.597,529,0.00584458,0.009,0,49919.8,0
11.618,530,0.00684458,0.021,50000,49915.2,0
11.638,531,0.00684458,0.02,0,49915.4,0
11.662,532,0.0108446,0.024,0,49896.8,0
11.678,533,0.00684458,0.016,0,49915.7,0
11.698,534,0.00684458,0.02,0,49915.9,0
11.718,535,0.00684458,0.02,50000,49916,0
11.738,536,0.00684458,0.02,0,49916.2,0
11.757,537,0.00584458,0.019,0,49921,0
11.778,538,0.00684458,0.021,0,49916.5,0
11.798,539,0.00684458,0.02,0,49916.7,0
11.817,540,0.00584458,0.019,0,49921.4,0
11.838,541,0.00684458,0.021,50000,49917,0
11.858,542,0.00684458,0.02,0,49917.1,0
11.878,543,0.00684458,0.02,0,49917.3,0
11.897,544,0.00584458,0.019,0,49922,0
11.918,545,0.00684458,0.021,0,49917.6,0
11.942,546,0.0108446,0.024,48076.9,49899.5,0
11.958,547,0.00684458,0.016,0,49917.9,0
11.978,548,0.00684458,0.02,0,49918,0
12.002,549,0.0108446,0.024,0,49900,0
12.017,550,0.00584458,0.015,0,49922.8,0
12.048,551,0.0168446,0.031,47169.8,49873.3,0
12.062,552,0.0108446,0.014,0,49900.6,0
12.077,553,0.00584458,0.015,0,49923.3,0
12.098,554,0.00684458,0.021,0,49918.9,0
12.118,555,0.00684458,0.02,0,49919.1,0
12.138,556,0.00684458,0.02,0,49919.2,0
12.168,557,0.0168446,0.03,50000,49874.6,0
12.178,558,0.00684458,0.01,0,49919.5,0
12.197,559,0.00584458,0.019,0,49924.1,0
12.218,560,0.00684458,0.021,0,49919.8,0
12.238,561,0.00684458,0.02,0,49919.9,0
12.257,562,0.00584458,0.019,0,49924.5,0
12.277,563,0.00584458,0.02,55045.9,49924.6,0
12.298,564,0.00684458,0.021,0,49920.3,0
12.318,565,0.00684458,0.02,0,49920.5,0
12.338,566,0.00684458,0.02,0,49920.6,0
12.358,567,0.00684458,0.02,0,49920.8,0
12.378,568,0.00684458,0.02,49505,49920.9,0
12.398,569,0.00684458,0.02,0,49921,0
12.418,570,0.00684458,0.02,0,49921.2,0
12.438,571,0.00684458,0.02,0,49921.3,0
12.457,572,0.00584458,0.019,0,49925.8,0
12.478,573,0.00684458,0.021,50000,49921.6,0
12.497,574,0.00584458,0.019,0,49926.1,0
12.518,575,0.00684458,0.021,0,49921.9,0
12.537,576,0.00584458,0.019,0,49926.3,0
12.558,577,0.00684458,0.021,0,49922.1,0
12.578,578,0.00684458,0.02,50000,49922.3,0
12.598,579,0.00684458,0.02,0,49922.4,0
12.618,580,0.00684458,0.02,0,49922.5,0
12.638,581,0.00684458,0.02,0,49922.7,0
12.658,582,0.00684458,0.02,0,49922.8,0
12.678,583,0.00684458,0.02,50000,49922.9,0
12.698,584,0.00684458,0.02,0,49923.1,0
12.717,585,0.00584458,0.019,0,49927.5,0
12.737,586,0.00584458,0.02,0,49927.6,0
12.758,587,0.00684458,0.021,0,49923.5,0
12.778,588,0.00684458,0.02,50000,49923.6,0
12.798,589,0.00684458,0.02,0,49923.7,0
12.818,590,0.00684458,0.02,0,49923.8,0
12.838,591,0.00684458,0.02,0,49924,0
12.858,592,0.00684458,0.02,0,49924.1,0
12.878,593,0.00684458,0.02,50000,49924.2,0
12.908,594,0.0168446,0.03,0,49882.4,0
12.918,595,0.00684458,0.01,0,49924.5,0
12.938,596,0.00684458,0.02,0,49924.6,0
12.958,597,0.00684458,0.02,0,49924.7,0
12.978,598,0.00684458,0.02,50000,49924.9,0
12.998,599,0.00684458,0.02,0,49925,0
13.018,600,0.00684458,0.02,0,49925.1,0
13.038,601,0.00684458,0.02,0,49925.2,0
13.058,602,0.00684458,0.02,0,49925.4,0
13.077,603,0.00584458,0.019,0,49929.6,0
13.098,604,0.00684458,0.021,50000,49925.6,0
13.118,605,0.00684458,0.02,0,49925.7,0
13.138,606,0.00684458,0.02,0,49925.9,0
13.158,607,0.00684458,0.02,0,49926,0
13.185,608,0.0138446,0.027,0,49897.4,0
13.205,609,0.0138446,0.02,46729,49897.6,0
13.224,610,0.0128446,0.019,0,49901.8,0
13.309,611,0.0578446,0.085,19230.8,49638.5,0.00163399
13.332,612,0.0408446,0.023,0,49627,0.00325733
13.521,613,0.209845,0.189,9433.96,48957.8,0.00325203
13.654,614,0.322845,0.133,7518.8,48522.2,0.00324675
13.792,615,0.440845,0.138,7246.38,48076.9,0.00324149
13.917,616,0.545845,0.125,8000,47689.1,0.00323625
14.102,617,0.0908446,0.185,5405.41,47092,0.0507692
14.102,618,0.0708446,0,0,47168.4,0.0506912
14.109,619,0.0578446,0.007,0,47219.5,0.0506135
14.109,620,0.0378446,0,0,47295.8,0.050536
14.116,621,0.0248446,0.007,0,47346.8,0.0504587
14.117,622,0.00584458,0.001,0,47419.4,0.0503817
14.137,623,0.00584458,0.02,0,47423.3,0.0503049
14.157,624,0.00584458,0.02,0,47427.2,0.0502283
14.177,625,0.00584458,0.02,0,47431.1,0.050152
14.197,626,0.00584458,0.02,0,47435,0.0500759
14.217,627,0.00584458,0.02,86956.5,47438.9,0.05
14.237,628,0.00584458,0.02,0,47442.8,0.0499244
14.257,629,0.00584458,0.02,0,47446.6,0.0498489
14.277,630,0.00584458,0.02,0,47450.5,0.0497738
14.297,631,0.00584458,0.02,0,47454.3,0.0496988
14.317,632,0.00584458,0.02,50000,47458.1,0.0496241
14.337,633,0.00584458,0.02,0,47461.9,0.0495495
14.357,634,0.00584458,0.02,0,47465.7,0.0494753
14.377,635,0.00584458,0.02,0,47469.5,0.0494012
14.397,636,0.00584458,0.02,0,47473.3,0.0493274
14.417,637,0.00584458,0.02,50000,47477.1,0.0492537
14.437,638,0.00584458,0.02,0,47480.8,0.0491803
14.457,639,0.00584458,0.02,0,47484.6,0.0491071
14.477,640,0.00584458,0.02,0,47488.3,0.0490342
14.497,641,0.00584458,0.02,0,47492,0.0489614
14.517,642,0.00584458,0.02,50000,47495.7,0.0488889
14.537,643,0.00584458,0.02,0,47499.4,0.0488166
14.557,644,0.00584458,0.02,0,47503.1,0.0487445
14.577,645,0.00584458,0.02,0,47506.8,0.0486726
14.597,646,0.00584458,0.02,0,47510.5,0.0486009
14.617,647,0.00584458,0.02,50000,47514.1,0.0485294
14.637,648,0.00584458,0.02,0,47517.8,0.0484581
14.656,649,0.00484458,0.019,0,47524.9,0.0483871
14.676,650,0.00484458,0.02,0,47528.5,0.0483163
14.697,651,0.00584458,0.021,0,47528.7,0.0482456
14.717,652,0.00584458,0.02,50000,47532.3,0.0481752
14.737,653,0.00584458,0.02,0,47535.9,0.048105
14.757,654,0.00584458,0.02,0,47539.4,0.0480349
14.777,655,0.00584458,0.02,0,47543,0.0479651
14.797,656,0.00584458,0.02,0,47546.6,0.0478955
14.817,657,0.00584458,0.02,50000,47550.1,0.0478261
14.837,658,0.00584458,0.02,0,47553.7,0.0477569
14.857,659,0.00584458,0.02,0,47557.2,0.0476879
14.877,660,0.00584458,0.02,0,47560.7,0.047619
14.897,661,0.00584458,0.02,0,47564.2,0.0475504
14.917,662,0.00584458,0.02,50000,47567.7,0.047482
14.937,663,0.00584458,0.02,0,47571.2,0.0474138
14.957,664,0.00584458,0.02,0,47574.7,0.0473458
14.977,665,0.00584458,0.02,0,47578.2,0.0472779
14.997,666,0.00584458,0.02,0,47581.6,0.0472103
15.016,667,0.00484458,0.019,0,47588.5,0.0471429
15.036,668,0.00484458,0.02,50420.2,47591.9,0.0470756
15.062,669,0.0108446,0.026,0,47575,0.0470085
15.076,670,0.00484458,0.014,0,47598.7,0.0469417
15.097,671,0.00584458,0.021,0,47598.8,0.046875
15.117,672,0.00584458,0.02,0,47602.2,0.0468085
15.137,673,0.00584458,0.02,49505,47605.6,0.0467422
15.157,674,0.00584458,0.02,0,47609,0.0466761
15.177,675,0.00584458,0.02,0,47612.3,0.0466102
15.197,676,0.00584458,0.02,0,47615.7,0.0465444
15.217,677,0.00584458,0.02,0,47619,0.0464789
15.237,678,0.00584458,0.02,50000,47622.4,0.0464135
15.257,679,0.00584458,0.02,0,47625.7,0.0463483
15.277,680,0.00584458,0.02,0,47629.1,0.0462833
15.297,681,0.00584458,0.02,0,47632.4,0.0462185
15.317,682,0.00584458,0.02,0,47635.7,0.0461538
15.337,683,0.00584458,0.02,50000,47639,0.0460894
15.357,684,0.00584458,0.02,0,47642.3,0.0460251
15.377,685,0.00584458,0.02,0,47645.5,0.045961
15.397,686,0.00584458,0.02,0,47648.8,0.0458971
15.417,687,0.00584458,0.02,0,47652.1,0.0458333
15.437,688,0.00584458,0.02,50000,47655.3,0.0457698
15.457,689,0.00584458,0.02,0,47658.6,0.0457064
15.477,690,0.00584458,0.02,0,47661.8,0.0456432
15.497,691,0.00584458,0.02,0,47665,0.0455801
15.517,692,0.00584458,0.02,0,47668.3,0.0455172
15.537,693,0.00584458,0.02,50000,47671.5,0.0454545
15.557,694,0.00584458,0.02,0,47674.7,0.045392
15.577,695,0.00584458,0.02,0,47677.8,0.0453297
15.597,696,0.00584458,0.02,0,47681,0.0452675
15.617,697,0.00584458,0.02,0,47684.2,0.0452055
15.637,698,0.00584458,0.02,50000,47687.4,0.0451436
15.657,699,0.00584458,0.02,0,47690.5,0.045082
15.677,700,0.00584458,0.02,0,47693.7,0.0450205
15.697,701,0.00584458,0.02,0,47696.8,0.0449591
15.717,702,0.00584458,0.02,0,47699.9,0.044898
15.737,703,0.00584458,0.02,50000,47703.1,0.044837
15.757,704,0.00584458,0.02,0,47706.2,0.0447761
15.776,705,0.00484458,0.019,0,47712.5,0.0447154
15.796,706,0.00484458,0.02,0,47715.6,0.0446549
15.828,707,0.0168446,0.032,0,47680.1,0.0445946
15.836,708,0.00484458,0.008,0,47721.8,0.0445344
15.862,709,0.0108446,0.026,48000,47705.6,0.0444744
15.882,710,0.0108446,0.02,0,47708.6,0.0444145
15.897,711,0.00584458,0.015,0,47727.7,0.0443548
15.917,712,0.00584458,0.02,0,47730.8,0.0442953
15.937,713,0.00584458,0.02,0,47733.8,0.0442359
15.957,714,0.00584458,0.02,0,47736.8,0.0441767
15.977,715,0.00584458,0.02,52173.9,47739.9,0.0441176
15.997,716,0.00584458,0.02,0,47742.9,0.0440587
16.017,717,0.00584458,0.02,0,47745.9,0.044
16.037,718,0.00584458,0.02,0,47748.9,0.0439414
16.057,719,0.00584458,0.02,0,47751.9,0.043883
16.077,720,0.00584458,0.02,50000,47754.9,0.0438247
16.096,721,0.00484458,0.019,0,47761,0.0437666
16.116,722,0.00484458,0.02,0,47764,0.0437086
16.137,723,0.00584458,0.021,0,47763.8,0.0436508
16.157,724,0.00584458,0.02,0,47766.7,0.0435931
16.177,725,0.00584458,0.02,50000,47769.7,0.0435356
16.203,726,0.0118446,0.026,0,47753.7,0.0434783
16.217,727,0.00584458,0.014,0,47775.5,0.0434211
16.237,728,0.00584458,0.02,0,47778.4,0.043364
16.257,729,0.00584458,0.02,0,47781.3,0.0433071
16.277,730,0.00584458,0.02,50000,47784.3,0.0432503
16.297,731,0.00584458,0.02,0,47787.1,0.0431937
16.317,732,0.00584458,0.02,0,47790,0.0431373
16.337,733,0.00584458,0.02,0,47792.9,0.0430809
16.357,734,0.00584458,0.02,0,47795.8,0.0430248
16.377,735,0.00584458,0.02,50000,47798.7,0.0429688
16.397,736,0.00584458,0.02,0,47801.5,0.0429129
16.417,737,0.00584458,0.02,0,47804.4,0.0428571
16.437,738,0.00584458,0.02,0,47807.2,0.0428016
16.457,739,0.00584458,0.02,0,47810.1,0.0427461
16.477,740,0.00584458,0.02,50000,47812.9,0.0426908
16.497,741,0.00584458,0.02,0,47815.7,0.0426357
16.517,742,0.00584458,0.02,0,47818.5,0.0425806
16.537,743,0.00584458,0.02,0,47821.3,0.0425258
16.557,744,0.00584458,0.02,0,47824.1,0.042471
16.577,745,0.00584458,0.02,50000,47826.9,0.0424165
16.597,746,0.00584458,0.02,0,47829.7,0.042362
16.617,747,0.00584458,0.02,0,47832.5,0.0423077
16.637,748,0.00584458,0.02,0,47835.3,0.0422535
16.657,749,0.00584458,0.02,0,47838,0.0421995
16.677,750,0.00584458,0.02,50000,47840.8,0.0421456
16.697,751,0.00584458,0.02,0,47843.5,0.0420918
16.717,752,0.00584458,0.02,0,47846.3,0.0420382
16.737,753,0.00584458,0.02,0,47849,0.0419847
16.757,754,0.00584458,0.02,0,47851.7,0.0419314
16.776,755,0.00484458,0.019,0,47857.5,0.0418782
16.796,756,0.00484458,0.02,50420.2,47860.2,0.0418251
16.816,757,0.00484458,0.02,0,47862.9,0.0417722
16.836,758,0.00484458,0.02,0,47865.6,0.0417193
16.856,759,0.00484458,0.02,0,47868.3,0.0416667
16.876,760,0.00484458,0.02,0,47871,0.0416141
16.896,761,0.00484458,0.02,50000,47873.7,0.0415617
16.916,762,0.00484458,0.02,0,47876.4,0.0415094
16.936,763,0.00484458,0.02,0,47879,0.0414573
16.956,764,0.00484458,0.02,0,47881.7,0.0414053
16.976,765,0.00484458,0.02,0,47884.3,0.0413534
16.996,766,0.00484458,0.02,50000,47887,0.0413016
17.016,767,0.00484458,0.02,0,47889.6,0.04125
17.036,768,0.00484458,0.02,0,47892.2,0.0411985
17.056,769,0.00484458,0.02,0,47894.9,0.0411471
17.076,770,0.00484458,0.02,0,47897.5,0.0410959
17.096,771,0.00484458,0.02,50000,47900.1,0.0410448
17.116,772,0.00484458,0.02,0,47902.7,0.0409938
17.136,773,0.00484458,0.02,0,47905.3,0.0409429
17.156,774,0.00484458,0.02,0,47907.9,0.0408922
17.176,775,0.00484458,0.02,0,47910.5,0.0408416
17.196,776,0.00484458,0.02,50000,47913.1,0.0407911
17.216,777,0.00484458,0.02,0,47915.6,0.0407407
17.236,778,0.00484458,0.02,0,47918.2,0.0406905
17.256,779,0.00484458,0.02,0,47920.8,0.0406404
17.276,780,0.00484458,0.02,0,47923.3,0.0405904
17.296,781,0.00484458,0.02,50000,47925.9,0.0405405
17.316,782,0.00484458,0.02,0,47928.4,0.0404908
17.336,783,0.00484458,0.02,0,47931,0.0404412
17.356,784,0.00484458,0.02,0,47933.5,0.0403917
17.376,785,0.00484458,0.02,0,47936,0.0403423
17.396,786,0.00484458,0.02,50000,47938.5,0.040293
17.416,787,0.00484458,0.02,0,47941,0.0402439
17.436,788,0.00484458,0.02,0,47943.5,0.0401949
17.456,789,0.00484458,0.02,0,47946,0.040146
17.476,790,0.00484458,0.02,0,47948.5,0.0400972
17.496,791,0.00484458,0.02,50000,47951,0.0400485
17.516,792,0.00484458,0.02,0,47953.5,0.04
17.536,793,0.00484458,0.02,0,47956,0.0399516
17.556,794,0.00484458,0.02,0,47958.4,0.0399033
17.576,795,0.00484458,0.02,0,47960.9,0.0398551
17.596,796,0.00484458,0.02,50000,47963.4,0.039807
17.616,797,0.00484458,0.02,0,47965.8,0.039759
17.636,798,0.00484458,0.02,0,47968.3,0.0397112
17.656,799,0.00484458,0.02,0,47970.7,0.0396635
17.676,800,0.00484458,0.02,0,47973.1,0.0396158
17.696,801,0.00484458,0.02,50000,47975.6,0.0395683
17.716,802,0.00484458,0.02,0,47978,0.039521
17.736,803,0.00484458,0.02,0,47980.4,0.0394737
17.756,804,0.00484458,0.02,0,47982.8,0.0394265
17.776,805,0.00484458,0.02,0,47985.2,0.0393795
17.796,806,0.00484458,0.02,50000,47987.6,0.0393325
17.816,807,0.00484458,0.02,0,47990,0.0392857
17.836,808,0.00484458,0.02,0,47992.4,0.039239
17.856,809,0.00484458,0.02,0,47994.8,0.0391924
17.876,810,0.00484458,0.02,0,47997.2,0.0391459
17.896,811,0.00484458,0.02,50000,47999.5,0.0390995
17.916,812,0.00484458,0.02,0,48001.9,0.0390533
17.936,813,0.00484458,0.02,0,48004.3,0.0390071
17.956,814,0.00484458,0.02,0,48006.6,0.038961
17.976,815,0.00484458,0.02,0,48009,0.0389151
17.996,816,0.00484458,0.02,50000,48011.3,0.0388693
18.016,817,0.00484458,0.02,0,48013.6,0.0388235
18.036,818,0.00484458,0.02,0,48016,0.0387779
18.056,819,0.00484458,0.02,0,48018.3,0.0387324
18.076,820,0.00484458,0.02,0,48020.6,0.038687
18.096,821,0.00484458,0.02,50000,48022.9,0.0386417
18.116,822,0.00484458,0.02,0,48025.2,0.0385965
18.136,823,0.00484458,0.02,0,48027.5,0.0385514
18.156,824,0.00484458,0.02,0,48029.8,0.0385064
18.176,825,0.00484458,0.02,0,48032.1,0.0384615
18.196,826,0.00484458,0.02,50000,48034.4,0.0384168
18.216,827,0.00484458,0.02,0,48036.7,0.0383721
18.236,828,0.00484458,0.02,0,48039,0.0383275
18.256,829,0.00484458,0.02,0,48041.3,0.0382831
18.276,830,0.00484458,0.02,0,48043.5,0.0382387
18.296,831,0.00484458,0.02,50000,48045.8,0.0381944
18.316,832,0.00484458,0.02,0,48048,0.0381503
18.336,833,0.00484458,0.02,0,48050.3,0.0381062
18.356,834,0.00484458,0.02,0,48052.5,0.0380623
18.376,835,0.00484458,0.02,0,48054.8,0.0380184
18.396,836,0.00484458,0.02,50000,48057,0.0379747
18.416,837,0.00484458,0.02,0,48059.3,0.037931
18.436,838,0.00484458,0.02,0,48061.5,0.0378875
18.456,839,0.00484458,0.02,0,48063.7,0.037844
18.476,840,0.00484458,0.02,0,48065.9,0.0378007
18.496,841,0.00484458,0.02,50000,48068.1,0.0377574
18.516,842,0.00484458,0.02,0,48070.3,0.0377143
18.536,843,0.00484458,0.02,0,48072.5,0.0376712
18.556,844,0.00484458,0.02,0,48074.7,0.0376283
18.576,845,0.00484458,0.02,0,48076.9,0.0375854
18.596,846,0.00484458,0.02,50000,48079.1,0.0375427
18.616,847,0.00484458,0.02,0,48081.3,0.0375
18.636,848,0.00484458,0.02,0,48083.5,0.0374574
18.656,849,0.00484458,0.02,0,48085.6,0.037415
18.676,850,0.00484458,0.02,0,48087.8,0.0373726
18.696,851,0.00484458,0.02,50000,48090,0.0373303
18.716,852,0.00484458,0.02,0,48092.1,0.0372881
18.736,853,0.00484458,0.02,0,48094.3,0.037246
18.756,854,0.00484458,0.02,0,48096.4,0.0372041
18.776,855,0.00484458,0.02,0,48098.6,0.0371622
18.796,856,0.00484458,0.02,50000,48100.7,0.0371204
18.816,857,0.00484458,0.02,0,48102.8,0.0370787
18.836,858,0.00484458,0.02,0,48105,0.037037
18.856,859,0.00484458,0.02,0,48107.1,0.0369955
18.876,860,0.00484458,0.02,0,48109.2,0.0369541
18.896,861,0.00484458,0.02,50000,48111.3,0.0369128
18.916,862,0.00484458,0.02,0,48113.4,0.0368715
18.936,863,0.00484458,0.02,0,48115.5,0.0368304
18.956,864,0.00484458,0.02,0,48117.6,0.0367893
18.976,865,0.00484458,0.02,0,48119.7,0.0367483
18.996,866,0.00484458,0.02,50000,48121.8,0.0367075
19.016,867,0.00484458,0.02,0,48123.9,0.0366667
19.036,868,0.00484458,0.02,0,48126,0.036626
19.056,869,0.00484458,0.02,0,48128,0.0365854
19.076,870,0.00484458,0.02,0,48130.1,0.0365449
19.096,871,0.00484458,0.02,50000,48132.2,0.0365044
19.116,872,0.00484458,0.02,0,48134.2,0.0364641
19.136,873,0.00484458,0.02,0,48136.3,0.0364238
19.156,874,0.00484458,0.02,0,48138.4,0.0363837
19.176,875,0.00484458,0.02,0,48140.4,0.0363436
19.196,876,0.00484458,0.02,50000,48142.4,0.0363036
19.216,877,0.00484458,0.02,0,48144.5,0.0362637
19.236,878,0.00484458,0.02,0,48146.5,0.0362239
19.256,879,0.00484458,0.02,0,48148.6,0.0361842
19.276,880,0.00484458,0.02,0,48150.6,0.0361446
19.296,881,0.00484458,0.02,50000,48152.6,0.036105
19.316,882,0.00484458,0.02,0,48154.6,0.0360656
19.336,883,0.00484458,0.02,0,48156.6,0.0360262
19.356,884,0.00484458,0.02,0,48158.6,0.0359869
19.376,885,0.00484458,0.02,0,48160.6,0.0359477
19.396,886,0.00484458,0.02,50000,48162.6,0.0359086
19.416,887,0.00484458,0.02,0,48164.6,0.0358696
19.436,888,0.00484458,0.02,0,48166.6,0.0358306
19.456,889,0.00484458,0.02,0,48168.6,0.0357918
19.476,890,0.00484458,0.02,0,48170.6,0.035753
19.496,891,0.00484458,0.02,50000,48172.6,0.0357143
19.516,892,0.00484458,0.02,0,48174.6,0.0356757
19.536,893,0.00484458,0.02,0,48176.5,0.0356371
19.556,894,0.00484458,0.02,0,48178.5,0.0355987
19.576,895,0.00484458,0.02,0,48180.4,0.0355603
19.596,896,0.00484458,0.02,50000,48182.4,0.0355221
19.616,897,0.00484458,0.02,0,48184.4,0.0354839
19.636,898,0.00484458,0.02,0,48186.3,0.0354458
19.656,899,0.00484458,0.02,0,48188.3,0.0354077
19.676,900,0.00484458,0.02,0,48190.2,0.0353698
19.696,901,0.00484458,0.02,50000,48192.1,0.0353319
19.716,902,0.00484458,0.02,0,48194.1,0.0352941
19.736,903,0.00484458,0.02,0,48196,0.0352564
19.756,904,0.00484458,0.02,0,48197.9,0.0352188
19.776,905,0.00484458,0.02,0,48199.8,0.0351812
19.796,906,0.00484458,0.02,50000,48201.7,0.0351438
19.816,907,0.00484458,0.02,0,48203.7,0.0351064
19.836,908,0.00484458,0.02,0,48205.6,0.0350691
19.856,909,0.00484458,0.02,0,48207.5,0.0350318
19.876,910,0.00484458,0.02,0,48209.4,0.0349947
19.896,911,0.00484458,0.02,50000,48211.3,0.0349576
19.916,912,0.00484458,0.02,0,48213.2,0.0349206
19.936,913,0.00484458,0.02,0,48215,0.0348837
19.956,914,0.00484458,0.02,0,48216.9,0.0348469
19.976,915,0.00484458,0.02,0,48218.8,0.0348101
19.996,916,0.00484458,0.02,50000,48220.7,0.0347734

Final Statistics
Frames Received(Current/Total): 916/949
Total Bytes Received: 916000 bytes
Average Delay: 0.00774633 seconds
Average Throughput: 48210.5 bytes/sec
Frame Loss Rate: 3.47734%
